ElementId,Category,Family,Type,Original Category,Original Family,Original Type,Level,Mark,Assembly Code,Assembly Description,Length,Width,Depth,Height,Area,Volume,Weight,Unit Weight,Material,Type Comments,Base Level,Top Level,Base Offset,Top Offset,Location Type,Position X (ft),Position Y (ft),Position Z (ft),Start X (ft),Start Y (ft),Start Z (ft),End X (ft),End Y (ft),End Z (ft),Rotation (deg),Bounding Box Min X (ft),Bounding Box Min Y (ft),Bounding Box Min Z (ft),Bounding Box Max X (ft),Bounding Box Max Y (ft),Bounding Box Max Z (ft),Bounding Box Center X (ft),Bounding Box Center Y (ft),Bounding Box Center Z (ft),Room Id,Room Number,Room Name,Room Level,Room Area (SF),Room Volume (CF),Room Location X (ft),Room Location Y (ft),Room Location Z (ft),Comments,Parameter Snapshot
1708563,Plumbing Fixtures,M_Sink Kitchen-Island,450 x 450mm,,,,L -1,,,,,"1' - 5 23/32""","1' - 5 23/32""",,5 SF,0.24 CF,,,"Metal - Steel, Polished",,,,,,Point,9.661,161.615,-15,,,,,,,90,8.923,160.877,-12.708,10.791,162.354,-11.104,9.857,161.615,-11.906,,,,,,,,,,,"Area=5 SF | Counter Height=3' - 0"" | Depth=1' - 5 23/32"" | Elevation from Level=0' - 0"" | Export Type to IFC=0 | Family and Type=450 x 450mm | Fixture Material=Metal - Steel, Polished | Level=L -1 | Offset from Host=0' - 0"" | Sink Material=Metal - Steel, Polished | Type=450 x 450mm | Type Id=450 x 450mm | Type IfcGUID=1PmO$uT4f07eAp7a5rcaO4 | Type Name=450 x 450mm | Volume=0.24 CF | Width=1' - 5 23/32"""
1709017,Casework,Countertop_Wilsonart_Solid-Surface_Linear,Countertop_Wilsonart_Linear,,,,L -1,,,,"6' - 7 5/32""","1' - 7""",,"0' - 0""",11 SF,0.43 CF,,,Wilsonart - Solid Surface - 1530TM Beige Tempest,,,,,,Point,8.882,157.048,-15,,,,,,,360,8.882,157.048,-12.042,12.072,163.645,-12,10.477,160.347,-12.021,,,,,,,,,,,"Area=11 SF | Depth A=2' - 1"" | Depth B=2' - 1"" | Elevation from Level=0' - 0"" | Export Type to IFC=0 | Family and Type=Countertop_Wilsonart_Linear | Height=0' - 0"" | Length=6' - 7 5/32"" | Length Edge=4' - 0 3/16"" | Level=L -1 | Main Material=Wilsonart - Solid Surface - 1530TM Beige Tempest | Offset from Host=0' - 0"" | Surface Area=13 SF | Surface Height=3' - 0"" | Surface Offset=0' - 0 1/2"" | Type=Countertop_Wilsonart_Linear | Type Id=Countertop_Wilsonart_Linear | Type IfcGUID=19E$Ofm$56YP0ppKCx9vQg | Type Name=Countertop_Wilsonart_Linear | Volume=0.43 CF | Width=1' - 7"""
1710678,Generic Models,Folding_Wall_-_One_Side_-_Single_Panel_2349,"28'-7""W x 15'-0""H 2",,,,L -1,,,,,,,,349 SF,53.10 CF,,,,,,,,,Point,70.329,154.999,-15.167,,,,,,,90,68.741,140.708,-15.167,71.917,169.291,-3.833,70.329,154.999,-9.5,1437284,117,Room Name 117,L -1,2061.427,20592.796,79.34,155.177,-15,,"Area=349 SF | Elevation from Level=-0' - 2"" | Export Type to IFC=0 | Family and Type=28'-7""W x 15'-0""H 2 | Level=L -1 | Offset from Host=-0' - 2"" | Opening Width=28' - 7"" | Panel Width=3' - 2 1/8"" | Track Height=14' - 0"" | Type=28'-7""W x 15'-0""H 2 | Type Id=28'-7""W x 15'-0""H 2 | Type IfcGUID=2k4RgvyGH9LBF1d6DmT7in | Type Name=28'-7""W x 15'-0""H 2 | Volume=53.10 CF"
1712519,Furniture,Haworth_Maari_Chair_StarBase_WithTablet,S75 - Five Star Base - No Arms,,,,L -1,,E2010,Fixed Furnishings,,"2' - 4 1/2""",,,18 SF,0.33 CF,,,Haworth _ Paint _ Undecided _ Table; Haworth _ Laminate _ Undecided _ Tables; Haworth _ Paint _ Black; Haworth _ Polymer _ Water TR-1W; Haworth _ Fabric _ Tellure _ Ocean 3A-34,,,,,,Point,72.823,160.378,-15,,,,,,,270,71.847,159.239,-15,74.12,161.696,-12.2,72.983,160.468,-13.6,1437284,117,Room Name 117,L -1,2061.427,20592.796,79.34,155.177,-15,,"Actual Depth=2' - 4 1/2"" | Actual Height=2' - 8"" | Actual Width=2' - 4 1/2"" | Area=18 SF | Arm Cap Finish=Haworth _ Polymer _ Water TR-1W | Assembly Code=E2010 | Assembly Description=Fixed Furnishings | Back Upholstery Finish=Haworth _ Fabric _ Tellure _ Ocean 3A-34 | Base Finish=Haworth _ Paint _ Black | Elevation from Level=0' - 0"" | Export Type to IFC=0 | Family and Type=S75 - Five Star Base - No Arms | Level=L -1 | Offset from Host=0' - 0"" | Seat Pan Finish=Haworth _ Paint _ Black | Seat Upholstery Finish=Haworth _ Fabric _ Tellure _ Ocean 3A-34 | Shell Finish=Haworth _ Polymer _ Water TR-1W | Size=Verify Final Dim. w/ Haworth | Tablet Arm Finish=Haworth _ Paint _ Undecided _ Table | Tablet Finish=Haworth _ Laminate _ Undecided _ Tables | Type=S75 - Five Star Base - No Arms | Type Id=S75 - Five Star Base - No Arms | Type IfcGUID=1vw5cImyv3qxi9jZKHSdZl | Type Name=S75 - Five Star Base - No Arms | Volume=0.33 CF"
1712520,Furniture,Haworth_Maari_Chair_StarBase_WithTablet,S75 - Five Star Base - No Arms,,,,L -1,,E2010,Fixed Furnishings,,"2' - 4 1/2""",,,18 SF,0.33 CF,,,Haworth _ Paint _ Undecided _ Table; Haworth _ Laminate _ Undecided _ Tables; Haworth _ Paint _ Black; Haworth _ Polymer _ Water TR-1W; Haworth _ Fabric _ Tellure _ Ocean 3A-34,,,,,,Point,72.823,157.878,-15,,,,,,,270,71.847,156.739,-15,74.12,159.196,-12.2,72.983,157.968,-13.6,1437284,117,Room Name 117,L -1,2061.427,20592.796,79.34,155.177,-15,,"Actual Depth=2' - 4 1/2"" | Actual Height=2' - 8"" | Actual Width=2' - 4 1/2"" | Area=18 SF | Arm Cap Finish=Haworth _ Polymer _ Water TR-1W | Assembly Code=E2010 | Assembly Description=Fixed Furnishings | Back Upholstery Finish=Haworth _ Fabric _ Tellure _ Ocean 3A-34 | Base Finish=Haworth _ Paint _ Black | Elevation from Level=0' - 0"" | Export Type to IFC=0 | Family and Type=S75 - Five Star Base - No Arms | Level=L -1 | Offset from Host=0' - 0"" | Seat Pan Finish=Haworth _ Paint _ Black | Seat Upholstery Finish=Haworth _ Fabric _ Tellure _ Ocean 3A-34 | Shell Finish=Haworth _ Polymer _ Water TR-1W | Size=Verify Final Dim. w/ Haworth | Tablet Arm Finish=Haworth _ Paint _ Undecided _ Table | Tablet Finish=Haworth _ Laminate _ Undecided _ Tables | Type=S75 - Five Star Base - No Arms | Type Id=S75 - Five Star Base - No Arms | Type IfcGUID=1vw5cImyv3qxi9jZKHSdZl | Type Name=S75 - Five Star Base - No Arms | Volume=0.33 CF"
1712521,Furniture,Haworth_Maari_Chair_StarBase_WithTablet,S75 - Five Star Base - No Arms,,,,L -1,,E2010,Fixed Furnishings,,"2' - 4 1/2""",,,18 SF,0.33 CF,,,Haworth _ Paint _ Undecided _ Table; Haworth _ Laminate _ Undecided _ Tables; Haworth _ Paint _ Black; Haworth _ Polymer _ Water TR-1W; Haworth _ Fabric _ Tellure _ Ocean 3A-34,,,,,,Point,69.082,160.378,-15,,,,,,,270,68.105,159.239,-15,70.378,161.696,-12.2,69.242,160.468,-13.6,1437284,117,Room Name 117,L -1,2061.427,20592.796,79.34,155.177,-15,,"Actual Depth=2' - 4 1/2"" | Actual Height=2' - 8"" | Actual Width=2' - 4 1/2"" | Area=18 SF | Arm Cap Finish=Haworth _ Polymer _ Water TR-1W | Assembly Code=E2010 | Assembly Description=Fixed Furnishings | Back Upholstery Finish=Haworth _ Fabric _ Tellure _ Ocean 3A-34 | Base Finish=Haworth _ Paint _ Black | Elevation from Level=0' - 0"" | Export Type to IFC=0 | Family and Type=S75 - Five Star Base - No Arms | Level=L -1 | Offset from Host=0' - 0"" | Seat Pan Finish=Haworth _ Paint _ Black | Seat Upholstery Finish=Haworth _ Fabric _ Tellure _ Ocean 3A-34 | Shell Finish=Haworth _ Polymer _ Water TR-1W | Size=Verify Final Dim. w/ Haworth | Tablet Arm Finish=Haworth _ Paint _ Undecided _ Table | Tablet Finish=Haworth _ Laminate _ Undecided _ Tables | Type=S75 - Five Star Base - No Arms | Type Id=S75 - Five Star Base - No Arms | Type IfcGUID=1vw5cImyv3qxi9jZKHSdZl | Type Name=S75 - Five Star Base - No Arms | Volume=0.33 CF"
1712522,Furniture,Haworth_Maari_Chair_StarBase_WithTablet,S75 - Five Star Base - No Arms,,,,L -1,,E2010,Fixed Furnishings,,"2' - 4 1/2""",,,18 SF,0.33 CF,,,Haworth _ Paint _ Undecided _ Table; Haworth _ Laminate _ Undecided _ Tables; Haworth _ Paint _ Black; Haworth _ Polymer _ Water TR-1W; Haworth _ Fabric _ Tellure _ Ocean 3A-34,,,,,,Point,69.082,157.878,-15,,,,,,,270,68.105,156.739,-15,70.378,159.196,-12.2,69.242,157.968,-13.6,1437284,117,Room Name 117,L -1,2061.427,20592.796,79.34,155.177,-15,,"Actual Depth=2' - 4 1/2"" | Actual Height=2' - 8"" | Actual Width=2' - 4 1/2"" | Area=18 SF | Arm Cap Finish=Haworth _ Polymer _ Water TR-1W | Assembly Code=E2010 | Assembly Description=Fixed Furnishings | Back Upholstery Finish=Haworth _ Fabric _ Tellure _ Ocean 3A-34 | Base Finish=Haworth _ Paint _ Black | Elevation from Level=0' - 0"" | Export Type to IFC=0 | Family and Type=S75 - Five Star Base - No Arms | Level=L -1 | Offset from Host=0' - 0"" | Seat Pan Finish=Haworth _ Paint _ Black | Seat Upholstery Finish=Haworth _ Fabric _ Tellure _ Ocean 3A-34 | Shell Finish=Haworth _ Polymer _ Water TR-1W | Size=Verify Final Dim. w/ Haworth | Tablet Arm Finish=Haworth _ Paint _ Undecided _ Table | Tablet Finish=Haworth _ Laminate _ Undecided _ Tables | Type=S75 - Five Star Base - No Arms | Type Id=S75 - Five Star Base - No Arms | Type IfcGUID=1vw5cImyv3qxi9jZKHSdZl | Type Name=S75 - Five Star Base - No Arms | Volume=0.33 CF"
1712523,Furniture,Haworth_Maari_Chair_StarBase_WithTablet,S75 - Five Star Base - No Arms,,,,L -1,,E2010,Fixed Furnishings,,"2' - 4 1/2""",,,18 SF,0.33 CF,,,Haworth _ Paint _ Undecided _ Table; Haworth _ Laminate _ Undecided _ Tables; Haworth _ Paint _ Black; Haworth _ Polymer _ Water TR-1W; Haworth _ Fabric _ Tellure _ Ocean 3A-34,,,,,,Point,65.582,160.378,-15,,,,,,,270,64.605,159.239,-15,66.878,161.696,-12.2,65.742,160.468,-13.6,1437284,117,Room Name 117,L -1,2061.427,20592.796,79.34,155.177,-15,,"Actual Depth=2' - 4 1/2"" | Actual Height=2' - 8"" | Actual Width=2' - 4 1/2"" | Area=18 SF | Arm Cap Finish=Haworth _ Polymer _ Water TR-1W | Assembly Code=E2010 | Assembly Description=Fixed Furnishings | Back Upholstery Finish=Haworth _ Fabric _ Tellure _ Ocean 3A-34 | Base Finish=Haworth _ Paint _ Black | Elevation from Level=0' - 0"" | Export Type to IFC=0 | Family and Type=S75 - Five Star Base - No Arms | Level=L -1 | Offset from Host=0' - 0"" | Seat Pan Finish=Haworth _ Paint _ Black | Seat Upholstery Finish=Haworth _ Fabric _ Tellure _ Ocean 3A-34 | Shell Finish=Haworth _ Polymer _ Water TR-1W | Size=Verify Final Dim. w/ Haworth | Tablet Arm Finish=Haworth _ Paint _ Undecided _ Table | Tablet Finish=Haworth _ Laminate _ Undecided _ Tables | Type=S75 - Five Star Base - No Arms | Type Id=S75 - Five Star Base - No Arms | Type IfcGUID=1vw5cImyv3qxi9jZKHSdZl | Type Name=S75 - Five Star Base - No Arms | Volume=0.33 CF"
1712524,Furniture,Haworth_Maari_Chair_StarBase_WithTablet,S75 - Five Star Base - No Arms,,,,L -1,,E2010,Fixed Furnishings,,"2' - 4 1/2""",,,18 SF,0.33 CF,,,Haworth _ Paint _ Undecided _ Table; Haworth _ Laminate _ Undecided _ Tables; Haworth _ Paint _ Black; Haworth _ Polymer _ Water TR-1W; Haworth _ Fabric _ Tellure _ Ocean 3A-34,,,,,,Point,65.582,157.878,-15,,,,,,,270,64.605,156.739,-15,66.878,159.196,-12.2,65.742,157.968,-13.6,1437284,117,Room Name 117,L -1,2061.427,20592.796,79.34,155.177,-15,,"Actual Depth=2' - 4 1/2"" | Actual Height=2' - 8"" | Actual Width=2' - 4 1/2"" | Area=18 SF | Arm Cap Finish=Haworth _ Polymer _ Water TR-1W | Assembly Code=E2010 | Assembly Description=Fixed Furnishings | Back Upholstery Finish=Haworth _ Fabric _ Tellure _ Ocean 3A-34 | Base Finish=Haworth _ Paint _ Black | Elevation from Level=0' - 0"" | Export Type to IFC=0 | Family and Type=S75 - Five Star Base - No Arms | Level=L -1 | Offset from Host=0' - 0"" | Seat Pan Finish=Haworth _ Paint _ Black | Seat Upholstery Finish=Haworth _ Fabric _ Tellure _ Ocean 3A-34 | Shell Finish=Haworth _ Polymer _ Water TR-1W | Size=Verify Final Dim. w/ Haworth | Tablet Arm Finish=Haworth _ Paint _ Undecided _ Table | Tablet Finish=Haworth _ Laminate _ Undecided _ Tables | Type=S75 - Five Star Base - No Arms | Type Id=S75 - Five Star Base - No Arms | Type IfcGUID=1vw5cImyv3qxi9jZKHSdZl | Type Name=S75 - Five Star Base - No Arms | Volume=0.33 CF"
1712525,Furniture,Haworth_Maari_Chair_StarBase_WithTablet,S75 - Five Star Base - No Arms,,,,L -1,,E2010,Fixed Furnishings,,"2' - 4 1/2""",,,18 SF,0.33 CF,,,Haworth _ Paint _ Undecided _ Table; Haworth _ Laminate _ Undecided _ Tables; Haworth _ Paint _ Black; Haworth _ Polymer _ Water TR-1W; Haworth _ Fabric _ Tellure _ Ocean 3A-34,,,,,,Point,62.582,160.378,-15,,,,,,,270,61.605,159.239,-15,63.878,161.696,-12.2,62.742,160.468,-13.6,1437284,117,Room Name 117,L -1,2061.427,20592.796,79.34,155.177,-15,,"Actual Depth=2' - 4 1/2"" | Actual Height=2' - 8"" | Actual Width=2' - 4 1/2"" | Area=18 SF | Arm Cap Finish=Haworth _ Polymer _ Water TR-1W | Assembly Code=E2010 | Assembly Description=Fixed Furnishings | Back Upholstery Finish=Haworth _ Fabric _ Tellure _ Ocean 3A-34 | Base Finish=Haworth _ Paint _ Black | Elevation from Level=0' - 0"" | Export Type to IFC=0 | Family and Type=S75 - Five Star Base - No Arms | Level=L -1 | Offset from Host=0' - 0"" | Seat Pan Finish=Haworth _ Paint _ Black | Seat Upholstery Finish=Haworth _ Fabric _ Tellure _ Ocean 3A-34 | Shell Finish=Haworth _ Polymer _ Water TR-1W | Size=Verify Final Dim. w/ Haworth | Tablet Arm Finish=Haworth _ Paint _ Undecided _ Table | Tablet Finish=Haworth _ Laminate _ Undecided _ Tables | Type=S75 - Five Star Base - No Arms | Type Id=S75 - Five Star Base - No Arms | Type IfcGUID=1vw5cImyv3qxi9jZKHSdZl | Type Name=S75 - Five Star Base - No Arms | Volume=0.33 CF"
1712526,Furniture,Haworth_Maari_Chair_StarBase_WithTablet,S75 - Five Star Base - No Arms,,,,L -1,,E2010,Fixed Furnishings,,"2' - 4 1/2""",,,18 SF,0.33 CF,,,Haworth _ Paint _ Undecided _ Table; Haworth _ Laminate _ Undecided _ Tables; Haworth _ Paint _ Black; Haworth _ Polymer _ Water TR-1W; Haworth _ Fabric _ Tellure _ Ocean 3A-34,,,,,,Point,62.582,157.878,-15,,,,,,,270,61.605,156.739,-15,63.878,159.196,-12.2,62.742,157.968,-13.6,1437284,117,Room Name 117,L -1,2061.427,20592.796,79.34,155.177,-15,,"Actual Depth=2' - 4 1/2"" | Actual Height=2' - 8"" | Actual Width=2' - 4 1/2"" | Area=18 SF | Arm Cap Finish=Haworth _ Polymer _ Water TR-1W | Assembly Code=E2010 | Assembly Description=Fixed Furnishings | Back Upholstery Finish=Haworth _ Fabric _ Tellure _ Ocean 3A-34 | Base Finish=Haworth _ Paint _ Black | Elevation from Level=0' - 0"" | Export Type to IFC=0 | Family and Type=S75 - Five Star Base - No Arms | Level=L -1 | Offset from Host=0' - 0"" | Seat Pan Finish=Haworth _ Paint _ Black | Seat Upholstery Finish=Haworth _ Fabric _ Tellure _ Ocean 3A-34 | Shell Finish=Haworth _ Polymer _ Water TR-1W | Size=Verify Final Dim. w/ Haworth | Tablet Arm Finish=Haworth _ Paint _ Undecided _ Table | Tablet Finish=Haworth _ Laminate _ Undecided _ Tables | Type=S75 - Five Star Base - No Arms | Type Id=S75 - Five Star Base - No Arms | Type IfcGUID=1vw5cImyv3qxi9jZKHSdZl | Type Name=S75 - Five Star Base - No Arms | Volume=0.33 CF"
1712572,Furniture,Haworth_Maari_Chair_StarBase_WithTablet,S75 - Five Star Base - No Arms,,,,L -1,,E2010,Fixed Furnishings,,"2' - 4 1/2""",,,18 SF,0.33 CF,,,Haworth _ Paint _ Undecided _ Table; Haworth _ Laminate _ Undecided _ Tables; Haworth _ Paint _ Black; Haworth _ Polymer _ Water TR-1W; Haworth _ Fabric _ Tellure _ Ocean 3A-34,,,,,,Point,79.823,155.422,-15,,,,,,,270,78.847,154.284,-15,81.12,156.741,-12.2,79.983,155.512,-13.6,1437284,117,Room Name 117,L -1,2061.427,20592.796,79.34,155.177,-15,,"Actual Depth=2' - 4 1/2"" | Actual Height=2' - 8"" | Actual Width=2' - 4 1/2"" | Area=18 SF | Arm Cap Finish=Haworth _ Polymer _ Water TR-1W | Assembly Code=E2010 | Assembly Description=Fixed Furnishings | Back Upholstery Finish=Haworth _ Fabric _ Tellure _ Ocean 3A-34 | Base Finish=Haworth _ Paint _ Black | Elevation from Level=0' - 0"" | Export Type to IFC=0 | Family and Type=S75 - Five Star Base - No Arms | Level=L -1 | Offset from Host=0' - 0"" | Seat Pan Finish=Haworth _ Paint _ Black | Seat Upholstery Finish=Haworth _ Fabric _ Tellure _ Ocean 3A-34 | Shell Finish=Haworth _ Polymer _ Water TR-1W | Size=Verify Final Dim. w/ Haworth | Tablet Arm Finish=Haworth _ Paint _ Undecided _ Table | Tablet Finish=Haworth _ Laminate _ Undecided _ Tables | Type=S75 - Five Star Base - No Arms | Type Id=S75 - Five Star Base - No Arms | Type IfcGUID=1vw5cImyv3qxi9jZKHSdZl | Type Name=S75 - Five Star Base - No Arms | Volume=0.33 CF"
1712573,Furniture,Haworth_Maari_Chair_StarBase_WithTablet,S75 - Five Star Base - No Arms,,,,L -1,,E2010,Fixed Furnishings,,"2' - 4 1/2""",,,18 SF,0.33 CF,,,Haworth _ Paint _ Undecided _ Table; Haworth _ Laminate _ Undecided _ Tables; Haworth _ Paint _ Black; Haworth _ Polymer _ Water TR-1W; Haworth _ Fabric _ Tellure _ Ocean 3A-34,,,,,,Point,79.823,152.922,-15,,,,,,,270,78.847,151.784,-15,81.12,154.241,-12.2,79.983,153.012,-13.6,1437284,117,Room Name 117,L -1,2061.427,20592.796,79.34,155.177,-15,,"Actual Depth=2' - 4 1/2"" | Actual Height=2' - 8"" | Actual Width=2' - 4 1/2"" | Area=18 SF | Arm Cap Finish=Haworth _ Polymer _ Water TR-1W | Assembly Code=E2010 | Assembly Description=Fixed Furnishings | Back Upholstery Finish=Haworth _ Fabric _ Tellure _ Ocean 3A-34 | Base Finish=Haworth _ Paint _ Black | Elevation from Level=0' - 0"" | Export Type to IFC=0 | Family and Type=S75 - Five Star Base - No Arms | Level=L -1 | Offset from Host=0' - 0"" | Seat Pan Finish=Haworth _ Paint _ Black | Seat Upholstery Finish=Haworth _ Fabric _ Tellure _ Ocean 3A-34 | Shell Finish=Haworth _ Polymer _ Water TR-1W | Size=Verify Final Dim. w/ Haworth | Tablet Arm Finish=Haworth _ Paint _ Undecided _ Table | Tablet Finish=Haworth _ Laminate _ Undecided _ Tables | Type=S75 - Five Star Base - No Arms | Type Id=S75 - Five Star Base - No Arms | Type IfcGUID=1vw5cImyv3qxi9jZKHSdZl | Type Name=S75 - Five Star Base - No Arms | Volume=0.33 CF"
1712574,Furniture,Haworth_Maari_Chair_StarBase_WithTablet,S75 - Five Star Base - No Arms,,,,L -1,,E2010,Fixed Furnishings,,"2' - 4 1/2""",,,18 SF,0.33 CF,,,Haworth _ Paint _ Undecided _ Table; Haworth _ Laminate _ Undecided _ Tables; Haworth _ Paint _ Black; Haworth _ Polymer _ Water TR-1W; Haworth _ Fabric _ Tellure _ Ocean 3A-34,,,,,,Point,79.823,150.422,-15,,,,,,,270,78.847,149.284,-15,81.12,151.741,-12.2,79.983,150.512,-13.6,1437284,117,Room Name 117,L -1,2061.427,20592.796,79.34,155.177,-15,,"Actual Depth=2' - 4 1/2"" | Actual Height=2' - 8"" | Actual Width=2' - 4 1/2"" | Area=18 SF | Arm Cap Finish=Haworth _ Polymer _ Water TR-1W | Assembly Code=E2010 | Assembly Description=Fixed Furnishings | Back Upholstery Finish=Haworth _ Fabric _ Tellure _ Ocean 3A-34 | Base Finish=Haworth _ Paint _ Black | Elevation from Level=0' - 0"" | Export Type to IFC=0 | Family and Type=S75 - Five Star Base - No Arms | Level=L -1 | Offset from Host=0' - 0"" | Seat Pan Finish=Haworth _ Paint _ Black | Seat Upholstery Finish=Haworth _ Fabric _ Tellure _ Ocean 3A-34 | Shell Finish=Haworth _ Polymer _ Water TR-1W | Size=Verify Final Dim. w/ Haworth | Tablet Arm Finish=Haworth _ Paint _ Undecided _ Table | Tablet Finish=Haworth _ Laminate _ Undecided _ Tables | Type=S75 - Five Star Base - No Arms | Type Id=S75 - Five Star Base - No Arms | Type IfcGUID=1vw5cImyv3qxi9jZKHSdZl | Type Name=S75 - Five Star Base - No Arms | Volume=0.33 CF"
1712575,Furniture,Haworth_Maari_Chair_StarBase_WithTablet,S75 - Five Star Base - No Arms,,,,L -1,,E2010,Fixed Furnishings,,"2' - 4 1/2""",,,18 SF,0.33 CF,,,Haworth _ Paint _ Undecided _ Table; Haworth _ Laminate _ Undecided _ Tables; Haworth _ Paint _ Black; Haworth _ Polymer _ Water TR-1W; Haworth _ Fabric _ Tellure _ Ocean 3A-34,,,,,,Point,79.823,147.922,-15,,,,,,,270,78.847,146.784,-15,81.12,149.241,-12.2,79.983,148.012,-13.6,1437284,117,Room Name 117,L -1,2061.427,20592.796,79.34,155.177,-15,,"Actual Depth=2' - 4 1/2"" | Actual Height=2' - 8"" | Actual Width=2' - 4 1/2"" | Area=18 SF | Arm Cap Finish=Haworth _ Polymer _ Water TR-1W | Assembly Code=E2010 | Assembly Description=Fixed Furnishings | Back Upholstery Finish=Haworth _ Fabric _ Tellure _ Ocean 3A-34 | Base Finish=Haworth _ Paint _ Black | Elevation from Level=0' - 0"" | Export Type to IFC=0 | Family and Type=S75 - Five Star Base - No Arms | Level=L -1 | Offset from Host=0' - 0"" | Seat Pan Finish=Haworth _ Paint _ Black | Seat Upholstery Finish=Haworth _ Fabric _ Tellure _ Ocean 3A-34 | Shell Finish=Haworth _ Polymer _ Water TR-1W | Size=Verify Final Dim. w/ Haworth | Tablet Arm Finish=Haworth _ Paint _ Undecided _ Table | Tablet Finish=Haworth _ Laminate _ Undecided _ Tables | Type=S75 - Five Star Base - No Arms | Type Id=S75 - Five Star Base - No Arms | Type IfcGUID=1vw5cImyv3qxi9jZKHSdZl | Type Name=S75 - Five Star Base - No Arms | Volume=0.33 CF"
1712576,Furniture,Haworth_Maari_Chair_StarBase_WithTablet,S75 - Five Star Base - No Arms,,,,L -1,,E2010,Fixed Furnishings,,"2' - 4 1/2""",,,18 SF,0.33 CF,,,Haworth _ Paint _ Undecided _ Table; Haworth _ Laminate _ Undecided _ Tables; Haworth _ Paint _ Black; Haworth _ Polymer _ Water TR-1W; Haworth _ Fabric _ Tellure _ Ocean 3A-34,,,,,,Point,76.082,155.422,-15,,,,,,,270,75.105,154.284,-15,77.378,156.741,-12.2,76.242,155.512,-13.6,1437284,117,Room Name 117,L -1,2061.427,20592.796,79.34,155.177,-15,,"Actual Depth=2' - 4 1/2"" | Actual Height=2' - 8"" | Actual Width=2' - 4 1/2"" | Area=18 SF | Arm Cap Finish=Haworth _ Polymer _ Water TR-1W | Assembly Code=E2010 | Assembly Description=Fixed Furnishings | Back Upholstery Finish=Haworth _ Fabric _ Tellure _ Ocean 3A-34 | Base Finish=Haworth _ Paint _ Black | Elevation from Level=0' - 0"" | Export Type to IFC=0 | Family and Type=S75 - Five Star Base - No Arms | Level=L -1 | Offset from Host=0' - 0"" | Seat Pan Finish=Haworth _ Paint _ Black | Seat Upholstery Finish=Haworth _ Fabric _ Tellure _ Ocean 3A-34 | Shell Finish=Haworth _ Polymer _ Water TR-1W | Size=Verify Final Dim. w/ Haworth | Tablet Arm Finish=Haworth _ Paint _ Undecided _ Table | Tablet Finish=Haworth _ Laminate _ Undecided _ Tables | Type=S75 - Five Star Base - No Arms | Type Id=S75 - Five Star Base - No Arms | Type IfcGUID=1vw5cImyv3qxi9jZKHSdZl | Type Name=S75 - Five Star Base - No Arms | Volume=0.33 CF"
1712577,Furniture,Haworth_Maari_Chair_StarBase_WithTablet,S75 - Five Star Base - No Arms,,,,L -1,,E2010,Fixed Furnishings,,"2' - 4 1/2""",,,18 SF,0.33 CF,,,Haworth _ Paint _ Undecided _ Table; Haworth _ Laminate _ Undecided _ Tables; Haworth _ Paint _ Black; Haworth _ Polymer _ Water TR-1W; Haworth _ Fabric _ Tellure _ Ocean 3A-34,,,,,,Point,76.082,152.922,-15,,,,,,,270,75.105,151.784,-15,77.378,154.241,-12.2,76.242,153.012,-13.6,1437284,117,Room Name 117,L -1,2061.427,20592.796,79.34,155.177,-15,,"Actual Depth=2' - 4 1/2"" | Actual Height=2' - 8"" | Actual Width=2' - 4 1/2"" | Area=18 SF | Arm Cap Finish=Haworth _ Polymer _ Water TR-1W | Assembly Code=E2010 | Assembly Description=Fixed Furnishings | Back Upholstery Finish=Haworth _ Fabric _ Tellure _ Ocean 3A-34 | Base Finish=Haworth _ Paint _ Black | Elevation from Level=0' - 0"" | Export Type to IFC=0 | Family and Type=S75 - Five Star Base - No Arms | Level=L -1 | Offset from Host=0' - 0"" | Seat Pan Finish=Haworth _ Paint _ Black | Seat Upholstery Finish=Haworth _ Fabric _ Tellure _ Ocean 3A-34 | Shell Finish=Haworth _ Polymer _ Water TR-1W | Size=Verify Final Dim. w/ Haworth | Tablet Arm Finish=Haworth _ Paint _ Undecided _ Table | Tablet Finish=Haworth _ Laminate _ Undecided _ Tables | Type=S75 - Five Star Base - No Arms | Type Id=S75 - Five Star Base - No Arms | Type IfcGUID=1vw5cImyv3qxi9jZKHSdZl | Type Name=S75 - Five Star Base - No Arms | Volume=0.33 CF"
