element_id,discipline,category,family,type,level,base_level,top_level,mark,system_name,system_type,service_type,classification,assembly_code,assembly_description,material,size,width,height,length,depth,area,volume,takt_id
1787187,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 0,,,,,,,,,,Aluminum,,,"0' - 5""","8' - 0""","0' - 5""",5 SF,0.69 CF,
1787188,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 0,,,,,,,,,,Aluminum,,,"0' - 5""","8' - 0""","0' - 5""",5 SF,0.69 CF,
1787189,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 0,,,,,,,,,,Aluminum,,,"0' - 5""","8' - 0""","0' - 5""",5 SF,0.69 CF,
1787190,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 0,,,,,,,,,,Aluminum,,,"0' - 5""","8' - 0""","0' - 5""",5 SF,0.69 CF,
1789258,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 0,,,,,,,,,,Aluminum,,,"0' - 5""","4' - 1 27/32""","0' - 5""",3 SF,0.36 CF,
1789259,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 0,,,,,,,,,,Aluminum,,,"0' - 5""","4' - 1 27/32""","0' - 5""",3 SF,0.36 CF,
1789260,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 0,,,,,,,,,,Aluminum,,,"0' - 5""","8' - 0""","0' - 5""",5 SF,0.69 CF,
1789261,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 0,,,,,,,,,,Aluminum,,,"0' - 5""","7' - 0""","0' - 5""",4 SF,0.61 CF,
1789262,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 0,,,,,,,,,,Aluminum,,,"0' - 5""","7' - 0""","0' - 5""",4 SF,0.61 CF,
1789263,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 0,,,,,,,,,,Aluminum,,,"0' - 5""","8' - 0""","0' - 5""",5 SF,0.69 CF,
1789264,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 0,,,,,,,,,,Aluminum,,,"0' - 5""","4' - 1 27/32""","0' - 5""",3 SF,0.36 CF,
1789380,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 0,,,,,,,,,,Aluminum,,,"0' - 5""","3' - 7""","0' - 5""",2 SF,0.31 CF,
1789381,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 0,,,,,,,,,,Aluminum,,,"0' - 5""","3' - 7""","0' - 5""",2 SF,0.31 CF,
1789382,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 0,,,,,,,,,,Aluminum,,,"0' - 5""","8' - 0""","0' - 5""",5 SF,0.69 CF,
1789383,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 0,,,,,,,,,,Aluminum,,,"0' - 5""","7' - 0""","0' - 5""",4 SF,0.61 CF,
1789384,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 0,,,,,,,,,,Aluminum,,,"0' - 5""","7' - 0""","0' - 5""",4 SF,0.61 CF,
1789385,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 0,,,,,,,,,,Aluminum,,,"0' - 5""","8' - 0""","0' - 5""",5 SF,0.69 CF,
1789386,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 0,,,,,,,,,,Aluminum,,,"0' - 5""","3' - 7""","0' - 5""",2 SF,0.31 CF,
1918023,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 0,,,,,,,,,,Aluminum,,,"0' - 5""","5' - 0""","0' - 5""",3 SF,0.43 CF,
1918025,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 0,,,,,,,,,,Aluminum,,,"0' - 5""","8' - 0""","0' - 5""",5 SF,0.69 CF,
1918027,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 0,,,,,,,,,,Aluminum,,,"0' - 5""","5' - 0""","0' - 5""",3 SF,0.43 CF,
1918029,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 0,,,,,,,,,,Aluminum,,,"0' - 5""","5' - 0""","0' - 5""",3 SF,0.43 CF,
1918031,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 0,,,,,,,,,,Aluminum,,,"0' - 5""","5' - 0""","0' - 5""",3 SF,0.43 CF,
1918033,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 0,,,,,,,,,,Aluminum,,,"0' - 5""","3' - 11 5/16""","0' - 5""",3 SF,0.34 CF,
1918034,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 0,,,,,,,,,,Aluminum,,,"0' - 5""","4' - 0 9/16""","0' - 5""",3 SF,0.35 CF,
1918035,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 0,,,,,,,,,,Aluminum,,,"0' - 5""","4' - 0 9/16""","0' - 5""",3 SF,0.35 CF,
1918036,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 0,,,,,,,,,,Aluminum,,,"0' - 5""","3' - 11 5/16""","0' - 5""",3 SF,0.34 CF,
1926905,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 0,,,,,,,,,,Aluminum,,,"0' - 5""","8' - 0""","0' - 5""",5 SF,0.69 CF,
1926906,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 0,,,,,,,,,,Aluminum,,,"0' - 5""","5' - 0""","0' - 5""",3 SF,0.43 CF,
1926907,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 0,,,,,,,,,,Aluminum,,,"0' - 5""","5' - 0""","0' - 5""",3 SF,0.43 CF,
1926908,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 0,,,,,,,,,,Aluminum,,,"0' - 5""","5' - 0""","0' - 5""",3 SF,0.43 CF,
1926909,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 0,,,,,,,,,,Aluminum,,,"0' - 5""","5' - 0""","0' - 5""",3 SF,0.43 CF,
1926910,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 0,,,,,,,,,,Aluminum,,,"0' - 5""","4' - 0""","0' - 5""",3 SF,0.35 CF,
1926911,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 0,,,,,,,,,,Aluminum,,,"0' - 5""","4' - 1 1/4""","0' - 5""",3 SF,0.36 CF,
1926912,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 0,,,,,,,,,,Aluminum,,,"0' - 5""","4' - 1 1/4""","0' - 5""",3 SF,0.36 CF,
1926913,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 0,,,,,,,,,,Aluminum,,,"0' - 5""","4' - 0""","0' - 5""",3 SF,0.35 CF,
1937489,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 0,,,,,,,,,,Aluminum,,,"0' - 5""","4' - 0 29/32""","0' - 5""",3 SF,0.35 CF,L 0 Zone 4
1937490,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 0,,,,,,,,,,Aluminum,,,"0' - 5""","4' - 0 29/32""","0' - 5""",3 SF,0.35 CF,L 0 Zone 4
1937491,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 0,,,,,,,,,,Aluminum,,,"0' - 5""","4' - 2 5/32""","0' - 5""",3 SF,0.36 CF,L 0 Zone 4
1937492,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 0,,,,,,,,,,Aluminum,,,"0' - 5""","4' - 0 29/32""","0' - 5""",3 SF,0.35 CF,L 0 Zone 4
1937493,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 0,,,,,,,,,,Aluminum,,,"0' - 5""","4' - 2 5/32""","0' - 5""",3 SF,0.36 CF,L 0 Zone 4
1937494,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 0,,,,,,,,,,Aluminum,,,"0' - 5""","4' - 0 29/32""","0' - 5""",3 SF,0.35 CF,L 0 Zone 4
1937495,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 0,,,,,,,,,,Aluminum,,,"0' - 5""","8' - 0""","0' - 5""",5 SF,0.69 CF,L 0 Zone 4
1937497,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 0,,,,,,,,,,Aluminum,,,"0' - 5""","8' - 0""","0' - 5""",5 SF,0.69 CF,L 0 Zone 4
1937502,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 0,,,,,,,,,,Aluminum,,,"0' - 5""","8' - 0""","0' - 5""",5 SF,0.69 CF,L 0 Zone 4
1937503,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 0,,,,,,,,,,Aluminum,,,"0' - 5""","8' - 0""","0' - 5""",5 SF,0.69 CF,L 0 Zone 4
1937732,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 0,,,,,,,,,,Aluminum,,,"0' - 5""","4' - 1 11/32""","0' - 5""",3 SF,0.36 CF,L 0 Zone 4
1937733,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 0,,,,,,,,,,Aluminum,,,"0' - 5""","4' - 1 11/32""","0' - 5""",3 SF,0.36 CF,L 0 Zone 4
1937734,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 0,,,,,,,,,,Aluminum,,,"0' - 5""","4' - 2 19/32""","0' - 5""",3 SF,0.37 CF,L 0 Zone 4
1937735,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 0,,,,,,,,,,Aluminum,,,"0' - 5""","4' - 1 11/32""","0' - 5""",3 SF,0.36 CF,L 0 Zone 4
1937736,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 0,,,,,,,,,,Aluminum,,,"0' - 5""","4' - 2 19/32""","0' - 5""",3 SF,0.37 CF,L 0 Zone 4
1937737,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 0,,,,,,,,,,Aluminum,,,"0' - 5""","4' - 1 11/32""","0' - 5""",3 SF,0.36 CF,L 0 Zone 4
1937738,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 0,,,,,,,,,,Aluminum,,,"0' - 5""","8' - 0""","0' - 5""",5 SF,0.69 CF,L 0 Zone 4
1937740,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 0,,,,,,,,,,Aluminum,,,"0' - 5""","8' - 0""","0' - 5""",5 SF,0.69 CF,L 0 Zone 4
1937745,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 0,,,,,,,,,,Aluminum,,,"0' - 5""","8' - 0""","0' - 5""",5 SF,0.69 CF,L 0 Zone 4
1937746,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 0,,,,,,,,,,Aluminum,,,"0' - 5""","8' - 0""","0' - 5""",5 SF,0.69 CF,L 0 Zone 4
1937901,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 0,,,,,,,,,,Aluminum,,,"0' - 5""","4' - 1 11/32""","0' - 5""",3 SF,0.36 CF,L 0 Zone 4
1937902,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 0,,,,,,,,,,Aluminum,,,"0' - 5""","4' - 1 11/32""","0' - 5""",3 SF,0.36 CF,L 0 Zone 4
1937903,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 0,,,,,,,,,,Aluminum,,,"0' - 5""","4' - 2 19/32""","0' - 5""",3 SF,0.37 CF,L 0 Zone 4
1937904,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 0,,,,,,,,,,Aluminum,,,"0' - 5""","4' - 1 11/32""","0' - 5""",3 SF,0.36 CF,L 0 Zone 4
1937905,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 0,,,,,,,,,,Aluminum,,,"0' - 5""","4' - 2 19/32""","0' - 5""",3 SF,0.37 CF,L 0 Zone 4
1937906,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 0,,,,,,,,,,Aluminum,,,"0' - 5""","4' - 1 11/32""","0' - 5""",3 SF,0.36 CF,L 0 Zone 4
1937907,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 0,,,,,,,,,,Aluminum,,,"0' - 5""","8' - 0""","0' - 5""",5 SF,0.69 CF,L 0 Zone 4
1937909,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 0,,,,,,,,,,Aluminum,,,"0' - 5""","8' - 0""","0' - 5""",5 SF,0.69 CF,L 0 Zone 4
1937914,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 0,,,,,,,,,,Aluminum,,,"0' - 5""","8' - 0""","0' - 5""",5 SF,0.69 CF,L 0 Zone 4
1937915,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 0,,,,,,,,,,Aluminum,,,"0' - 5""","8' - 0""","0' - 5""",5 SF,0.69 CF,L 0 Zone 4
1938072,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 0,,,,,,,,,,Aluminum,,,"0' - 5""","4' - 0 29/32""","0' - 5""",3 SF,0.35 CF,L 0 Zone 4
1938073,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 0,,,,,,,,,,Aluminum,,,"0' - 5""","4' - 0 29/32""","0' - 5""",3 SF,0.35 CF,
1938074,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 0,,,,,,,,,,Aluminum,,,"0' - 5""","4' - 2 5/32""","0' - 5""",3 SF,0.36 CF,L 0 Zone 4
1938075,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 0,,,,,,,,,,Aluminum,,,"0' - 5""","4' - 0 29/32""","0' - 5""",3 SF,0.35 CF,
1938076,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 0,,,,,,,,,,Aluminum,,,"0' - 5""","4' - 2 5/32""","0' - 5""",3 SF,0.36 CF,L 0 Zone 4
1938077,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 0,,,,,,,,,,Aluminum,,,"0' - 5""","4' - 0 29/32""","0' - 5""",3 SF,0.35 CF,L 0 Zone 4
1938078,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 0,,,,,,,,,,Aluminum,,,"0' - 5""","8' - 0""","0' - 5""",5 SF,0.69 CF,L 0 Zone 4
1938080,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 0,,,,,,,,,,Aluminum,,,"0' - 5""","8' - 0""","0' - 5""",5 SF,0.69 CF,
1938085,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 0,,,,,,,,,,Aluminum,,,"0' - 5""","8' - 0""","0' - 5""",5 SF,0.69 CF,L 0 Zone 4
1938086,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 0,,,,,,,,,,Aluminum,,,"0' - 5""","8' - 0""","0' - 5""",5 SF,0.69 CF,L 0 Zone 4
1938178,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 0,,,,,,,,,,Aluminum,,,"0' - 5""","4' - 2 19/32""","0' - 5""",3 SF,0.37 CF,
1938179,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 0,,,,,,,,,,Aluminum,,,"0' - 5""","4' - 2 19/32""","0' - 5""",3 SF,0.37 CF,
1938180,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 0,,,,,,,,,,Aluminum,,,"0' - 5""","4' - 3 27/32""","0' - 5""",3 SF,0.37 CF,
1938181,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 0,,,,,,,,,,Aluminum,,,"0' - 5""","4' - 2 19/32""","0' - 5""",3 SF,0.37 CF,
1938182,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 0,,,,,,,,,,Aluminum,,,"0' - 5""","4' - 3 27/32""","0' - 5""",3 SF,0.37 CF,
1938183,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 0,,,,,,,,,,Aluminum,,,"0' - 5""","4' - 2 19/32""","0' - 5""",3 SF,0.37 CF,
1938184,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 0,,,,,,,,,,Aluminum,,,"0' - 5""","8' - 0""","0' - 5""",5 SF,0.69 CF,
1938186,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 0,,,,,,,,,,Aluminum,,,"0' - 5""","8' - 0""","0' - 5""",5 SF,0.69 CF,
1938191,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 0,,,,,,,,,,Aluminum,,,"0' - 5""","8' - 0""","0' - 5""",5 SF,0.69 CF,
1938192,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 0,,,,,,,,,,Aluminum,,,"0' - 5""","8' - 0""","0' - 5""",5 SF,0.69 CF,
1947276,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 0,,,,,,,,,,Aluminum,,,"0' - 5""","4' - 4 15/32""","0' - 5""",3 SF,0.38 CF,
1947277,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 0,,,,,,,,,,Aluminum,,,"0' - 5""","4' - 4 15/32""","0' - 5""",3 SF,0.38 CF,
1947279,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 0,,,,,,,,,,Aluminum,,,"0' - 5""","4' - 4 15/32""","0' - 5""",3 SF,0.38 CF,
1947280,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 0,,,,,,,,,,Aluminum,,,"0' - 5""","4' - 4 15/32""","0' - 5""",3 SF,0.38 CF,
1947282,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 0,,,,,,,,,,Aluminum,,,"0' - 5""","7' - 0""","0' - 5""",4 SF,0.61 CF,
1947284,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 0,,,,,,,,,,Aluminum,,,"0' - 5""","7' - 0""","0' - 5""",4 SF,0.61 CF,
1947289,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 0,,,,,,,,,,Aluminum,,,"0' - 5""","7' - 0""","0' - 5""",4 SF,0.61 CF,
1947650,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 0,,,,,,,,,,Aluminum,,,"0' - 5""","4' - 4 15/32""","0' - 5""",3 SF,0.38 CF,
1947651,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 0,,,,,,,,,,Aluminum,,,"0' - 5""","4' - 4 15/32""","0' - 5""",3 SF,0.38 CF,
1947652,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 0,,,,,,,,,,Aluminum,,,"0' - 5""","4' - 4 15/32""","0' - 5""",3 SF,0.38 CF,
1947653,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 0,,,,,,,,,,Aluminum,,,"0' - 5""","4' - 4 15/32""","0' - 5""",3 SF,0.38 CF,
1947654,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 0,,,,,,,,,,Aluminum,,,"0' - 5""","7' - 0""","0' - 5""",4 SF,0.61 CF,
1947655,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 0,,,,,,,,,,Aluminum,,,"0' - 5""","7' - 0""","0' - 5""",4 SF,0.61 CF,
1947656,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 0,,,,,,,,,,Aluminum,,,"0' - 5""","7' - 0""","0' - 5""",4 SF,0.61 CF,
1949156,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 0,,,,,,,,,,Aluminum,,,"0' - 5""","3' - 8 21/32""","0' - 5""",2 SF,0.32 CF,
1949157,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 0,,,,,,,,,,Aluminum,,,"0' - 5""","3' - 8 21/32""","0' - 5""",2 SF,0.32 CF,
1949158,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 0,,,,,,,,,,Aluminum,,,"0' - 5""","3' - 9 29/32""","0' - 5""",2 SF,0.33 CF,
1949159,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 0,,,,,,,,,,Aluminum,,,"0' - 5""","3' - 8 21/32""","0' - 5""",2 SF,0.32 CF,
1949160,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 0,,,,,,,,,,Aluminum,,,"0' - 5""","3' - 9 29/32""","0' - 5""",2 SF,0.33 CF,
1949161,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 0,,,,,,,,,,Aluminum,,,"0' - 5""","3' - 9 29/32""","0' - 5""",2 SF,0.33 CF,
1949162,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 0,,,,,,,,,,Aluminum,,,"0' - 5""","8' - 0""","0' - 5""",5 SF,0.69 CF,
1949164,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 0,,,,,,,,,,Aluminum,,,"0' - 5""","8' - 0""","0' - 5""",5 SF,0.69 CF,
1949169,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 0,,,,,,,,,,Aluminum,,,"0' - 5""","8' - 0""","0' - 5""",5 SF,0.69 CF,
1949170,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 0,,,,,,,,,,Aluminum,,,"0' - 5""","8' - 0""","0' - 5""",5 SF,0.69 CF,
1949454,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 0,,,,,,,,,,Aluminum,,,"0' - 5""","3' - 9 29/32""","0' - 5""",2 SF,0.33 CF,
1949455,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 0,,,,,,,,,,Aluminum,,,"0' - 5""","3' - 9 29/32""","0' - 5""",2 SF,0.33 CF,
1949456,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 0,,,,,,,,,,Aluminum,,,"0' - 5""","3' - 9 29/32""","0' - 5""",2 SF,0.33 CF,
1949457,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 0,,,,,,,,,,Aluminum,,,"0' - 5""","3' - 8 21/32""","0' - 5""",2 SF,0.32 CF,
1949460,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 0,,,,,,,,,,Aluminum,,,"0' - 5""","8' - 0""","0' - 5""",5 SF,0.69 CF,
1949461,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 0,,,,,,,,,,Aluminum,,,"0' - 5""","8' - 0""","0' - 5""",5 SF,0.69 CF,
1952952,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 0,,,,,,,,,,Aluminum,,,"0' - 5""","4' - 1 27/32""","0' - 5""",3 SF,0.36 CF,
1952953,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 0,,,,,,,,,,Aluminum,,,"0' - 5""","4' - 1 27/32""","0' - 5""",3 SF,0.36 CF,
1952954,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 0,,,,,,,,,,Aluminum,,,"0' - 5""","8' - 0""","0' - 5""",5 SF,0.69 CF,
1952955,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 0,,,,,,,,,,Aluminum,,,"0' - 5""","7' - 0""","0' - 5""",4 SF,0.61 CF,
1952956,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 0,,,,,,,,,,Aluminum,,,"0' - 5""","7' - 0""","0' - 5""",4 SF,0.61 CF,
1952957,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 0,,,,,,,,,,Aluminum,,,"0' - 5""","8' - 0""","0' - 5""",5 SF,0.69 CF,
1952958,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 0,,,,,,,,,,Aluminum,,,"0' - 5""","4' - 1 27/32""","0' - 5""",3 SF,0.36 CF,
1953543,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 0,,,,,,,,,,Aluminum,,,"0' - 5""","4' - 1 27/32""","0' - 5""",3 SF,0.36 CF,
1953544,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 0,,,,,,,,,,Aluminum,,,"0' - 5""","4' - 1 27/32""","0' - 5""",3 SF,0.36 CF,
1953545,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 0,,,,,,,,,,Aluminum,,,"0' - 5""","8' - 0""","0' - 5""",5 SF,0.69 CF,
1953546,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 0,,,,,,,,,,Aluminum,,,"0' - 5""","7' - 0""","0' - 5""",4 SF,0.61 CF,
1953547,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 0,,,,,,,,,,Aluminum,,,"0' - 5""","7' - 0""","0' - 5""",4 SF,0.61 CF,
1953548,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 0,,,,,,,,,,Aluminum,,,"0' - 5""","8' - 0""","0' - 5""",5 SF,0.69 CF,
