ElementId,Category,Family,Type,Level,Mark,Assembly Code,Assembly Description,Length,Width,Depth,Height,Area,Volume,Weight,Unit Weight,Material,Type Comments,Base Level,Top Level,Base Offset,Top Offset,Location Type,Position X (ft),Position Y (ft),Position Z (ft),Start X (ft),Start Y (ft),Start Z (ft),End X (ft),End Y (ft),End Z (ft),Rotation (deg),Bounding Box Min X (ft),Bounding Box Min Y (ft),Bounding Box Min Z (ft),Bounding Box Max X (ft),Bounding Box Max Y (ft),Bounding Box Max Z (ft),Bounding Box Center X (ft),Bounding Box Center Y (ft),Bounding Box Center Z (ft),Comments,Parameter Snapshot,source_schedule,System Name,System Type,Service Type,Classification,Size,Diameter,Insulation Thickness,Lining Thickness,Airflow,Flow,Pressure Drop,Cooling Capacity,Heating Capacity,Power,Voltage,Current,Apparent Load,Connected Load,Connector Count,Connector Flow,Connector Demand,Connector Max Diameter (in),Connector Max Width (in),Connector Max Height (in)
1410164,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 1,,,,"4' - 0""",,"0' - 5""","0' - 5""",3 SF,0.35 CF,,,Aluminum,,,,,,Point,-1.452,179.833,23,,,,,,,180,-1.66,179.729,23,-1.243,179.937,27,-1.452,179.833,25,,"Area=3 SF | Export Type to IFC=0 | Family and Type=2.5"" x 5"" rectangular | Length=4' - 0"" | Level=L 1 | Material=Aluminum | Offset=0' - 0"" | Thickness=0' - 5"" | Type=2.5"" x 5"" rectangular | Type Id=2.5"" x 5"" rectangular | Type IfcGUID=2mjs6M6G98BxHa18ZZD6Tx | Type Name=2.5"" x 5"" rectangular | Volume=0.35 CF | Width on side 1=0' - 1 1/4"" | Width on side 2=0' - 1 1/4""",C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Mar\04_Island_ARCH_Concept2_V11_2026-03-06_10-51-12am_detached_Architecture_TakeOff.csv,,,,,,,,,,,,,,,,,,,,,,,,
1410165,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 1,,,,"4' - 0""",,"0' - 5""","0' - 5""",3 SF,0.35 CF,,,Aluminum,,,,,,Point,-1.452,184.749,23,,,,,,,180,-1.66,184.645,23,-1.243,184.854,27,-1.452,184.749,25,,"Area=3 SF | Export Type to IFC=0 | Family and Type=2.5"" x 5"" rectangular | Length=4' - 0"" | Level=L 1 | Material=Aluminum | Offset=0' - 0"" | Thickness=0' - 5"" | Type=2.5"" x 5"" rectangular | Type Id=2.5"" x 5"" rectangular | Type IfcGUID=2mjs6M6G98BxHa18ZZD6Tx | Type Name=2.5"" x 5"" rectangular | Volume=0.35 CF | Width on side 1=0' - 1 1/4"" | Width on side 2=0' - 1 1/4""",C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Mar\04_Island_ARCH_Concept2_V11_2026-03-06_10-51-12am_detached_Architecture_TakeOff.csv,,,,,,,,,,,,,,,,,,,,,,,,
1410196,Curtain Panels,System Panel,Glazed,L 1,,,,,"4' - 6 1/4""","0' - 1""","7' - 8 1/4""",35 SF,2.90 CF,,,Glass,,,,,,BoundingBox,64.079,208.895,19.052,,,,,,,,61.819,208.854,15.208,66.34,208.937,22.896,64.079,208.895,19.052,,"Area=35 SF | Construction Type Id=GSP4R | Export Type to IFC=0 | Family and Type=Glazed | Height=7' - 8 1/4"" | Level=L 1 | Material=Glass | Offset=0' - 1 1/4"" | Thickness=0' - 1"" | Type=Glazed | Type Id=Glazed | Type IfcGUID=2kuA36Oo8Hr98b0026FtOP | Type Name=Glazed | Volume=2.90 CF | Width=4' - 6 1/4""",C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Mar\04_Island_ARCH_Concept2_V11_2026-03-06_10-51-12am_detached_Architecture_TakeOff.csv,,,,,,,,,,,,,,,,,,,,,,,,
1410198,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 1,,,,"4' - 6 1/4""",,"0' - 5""","0' - 5""",3 SF,0.39 CF,,,Aluminum,,,,,,Point,-0.91,208.999,27,,,,,,,270,-0.91,208.791,26.792,3.611,209.208,27,1.35,208.999,26.896,,"Area=3 SF | Export Type to IFC=0 | Family and Type=2.5"" x 5"" rectangular | Length=4' - 6 1/4"" | Level=L 1 | Material=Aluminum | Offset=0' - 0"" | Thickness=0' - 5"" | Type=2.5"" x 5"" rectangular | Type Id=2.5"" x 5"" rectangular | Type IfcGUID=2mjs6M6G98BxHa18ZZD6Tx | Type Name=2.5"" x 5"" rectangular | Volume=0.39 CF | Width on side 1=0' - 1 1/4"" | Width on side 2=0' - 1 1/4""",C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Mar\04_Island_ARCH_Concept2_V11_2026-03-06_10-51-12am_detached_Architecture_TakeOff.csv,,,,,,,,,,,,,,,,,,,,,,,,
1410199,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 1,,,,"4' - 6 1/4""",,"0' - 5""","0' - 5""",3 SF,0.39 CF,,,Aluminum,,,,,,Point,66.34,208.999,15,,,,,,,270,61.819,208.791,15,66.34,209.208,15.208,64.079,208.999,15.104,,"Area=3 SF | Export Type to IFC=0 | Family and Type=2.5"" x 5"" rectangular | Length=4' - 6 1/4"" | Level=L 1 | Material=Aluminum | Offset=0' - 0"" | Thickness=0' - 5"" | Type=2.5"" x 5"" rectangular | Type Id=2.5"" x 5"" rectangular | Type IfcGUID=2mjs6M6G98BxHa18ZZD6Tx | Type Name=2.5"" x 5"" rectangular | Volume=0.39 CF | Width on side 1=0' - 1 1/4"" | Width on side 2=0' - 1 1/4""",C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Mar\04_Island_ARCH_Concept2_V11_2026-03-06_10-51-12am_detached_Architecture_TakeOff.csv,,,,,,,,,,,,,,,,,,,,,,,,
1410200,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 1,,,,"8' - 0""",,"0' - 5""","0' - 5""",5 SF,0.69 CF,,,Aluminum,,,,,,Point,-1.118,208.999,15,,,,,,,180,-1.118,208.791,15,-0.91,209.208,23,-1.014,208.999,19,,"Area=5 SF | Export Type to IFC=0 | Family and Type=2.5"" x 5"" rectangular | Length=8' - 0"" | Level=L 1 | Material=Aluminum | Offset=0' - 0"" | Thickness=0' - 5"" | Type=2.5"" x 5"" rectangular | Type Id=2.5"" x 5"" rectangular | Type IfcGUID=2mjs6M6G98BxHa18ZZD6Tx | Type Name=2.5"" x 5"" rectangular | Volume=0.69 CF | Width on side 1=0' - 1 1/4"" | Width on side 2=0' - 1 1/4""",C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Mar\04_Island_ARCH_Concept2_V11_2026-03-06_10-51-12am_detached_Architecture_TakeOff.csv,,,,,,,,,,,,,,,,,,,,,,,,
1410201,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 1,,,,"4' - 0""",,"0' - 5""","0' - 5""",3 SF,0.35 CF,,,Aluminum,,,,,,Point,66.548,208.999,27,,,,,,,360,66.34,208.791,23,66.548,209.208,27,66.444,208.999,25,,"Area=3 SF | Export Type to IFC=0 | Family and Type=2.5"" x 5"" rectangular | Length=4' - 0"" | Level=L 1 | Material=Aluminum | Offset=0' - 0"" | Thickness=0' - 5"" | Type=2.5"" x 5"" rectangular | Type Id=2.5"" x 5"" rectangular | Type IfcGUID=2mjs6M6G98BxHa18ZZD6Tx | Type Name=2.5"" x 5"" rectangular | Volume=0.35 CF | Width on side 1=0' - 1 1/4"" | Width on side 2=0' - 1 1/4""",C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Mar\04_Island_ARCH_Concept2_V11_2026-03-06_10-51-12am_detached_Architecture_TakeOff.csv,,,,,,,,,,,,,,,,,,,,,,,,
1410203,Curtain Panels,System Panel,Glazed,L 1,,,,,"4' - 7 1/2""","0' - 1""","7' - 8 1/4""",36 SF,2.96 CF,,,Glass,,,,,,BoundingBox,59.298,208.895,19.052,,,,,,,,56.986,208.854,15.208,61.611,208.937,22.896,59.298,208.895,19.052,,"Area=36 SF | Construction Type Id=GSP4R | Export Type to IFC=0 | Family and Type=Glazed | Height=7' - 8 1/4"" | Level=L 1 | Material=Glass | Offset=0' - 1 1/4"" | Thickness=0' - 1"" | Type=Glazed | Type Id=Glazed | Type IfcGUID=2kuA36Oo8Hr98b0026FtOP | Type Name=Glazed | Volume=2.96 CF | Width=4' - 7 1/2""",C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Mar\04_Island_ARCH_Concept2_V11_2026-03-06_10-51-12am_detached_Architecture_TakeOff.csv,,,,,,,,,,,,,,,,,,,,,,,,
1410205,Curtain Panels,System Panel,Glazed,L 1,,,,,"4' - 7 1/2""","0' - 1""","7' - 8 1/4""",36 SF,2.96 CF,,,Glass,,,,,,BoundingBox,54.465,208.895,19.052,,,,,,,,52.152,208.854,15.208,56.777,208.937,22.896,54.465,208.895,19.052,,"Area=36 SF | Construction Type Id=GSP4R | Export Type to IFC=0 | Family and Type=Glazed | Height=7' - 8 1/4"" | Level=L 1 | Material=Glass | Offset=0' - 1 1/4"" | Thickness=0' - 1"" | Type=Glazed | Type Id=Glazed | Type IfcGUID=2kuA36Oo8Hr98b0026FtOP | Type Name=Glazed | Volume=2.96 CF | Width=4' - 7 1/2""",C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Mar\04_Island_ARCH_Concept2_V11_2026-03-06_10-51-12am_detached_Architecture_TakeOff.csv,,,,,,,,,,,,,,,,,,,,,,,,
1410207,Curtain Panels,System Panel,Glazed,L 1,,,,,"4' - 7 1/2""","0' - 1""","7' - 8 1/4""",36 SF,2.96 CF,,,Glass,,,,,,BoundingBox,49.632,208.895,19.052,,,,,,,,47.319,208.854,15.208,51.944,208.937,22.896,49.632,208.895,19.052,,"Area=36 SF | Construction Type Id=GSP4R | Export Type to IFC=0 | Family and Type=Glazed | Height=7' - 8 1/4"" | Level=L 1 | Material=Glass | Offset=0' - 1 1/4"" | Thickness=0' - 1"" | Type=Glazed | Type Id=Glazed | Type IfcGUID=2kuA36Oo8Hr98b0026FtOP | Type Name=Glazed | Volume=2.96 CF | Width=4' - 7 1/2""",C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Mar\04_Island_ARCH_Concept2_V11_2026-03-06_10-51-12am_detached_Architecture_TakeOff.csv,,,,,,,,,,,,,,,,,,,,,,,,
1410209,Curtain Panels,System Panel,Glazed,L 1,,,,,"4' - 7 1/2""","0' - 1""","7' - 8 1/4""",36 SF,2.96 CF,,,Glass,,,,,,BoundingBox,44.798,208.895,19.052,,,,,,,,42.486,208.854,15.208,47.111,208.937,22.896,44.798,208.895,19.052,,"Area=36 SF | Construction Type Id=GSP4R | Export Type to IFC=0 | Family and Type=Glazed | Height=7' - 8 1/4"" | Level=L 1 | Material=Glass | Offset=0' - 1 1/4"" | Thickness=0' - 1"" | Type=Glazed | Type Id=Glazed | Type IfcGUID=2kuA36Oo8Hr98b0026FtOP | Type Name=Glazed | Volume=2.96 CF | Width=4' - 7 1/2""",C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Mar\04_Island_ARCH_Concept2_V11_2026-03-06_10-51-12am_detached_Architecture_TakeOff.csv,,,,,,,,,,,,,,,,,,,,,,,,
1410211,Curtain Panels,System Panel,Glazed,L 1,,,,,"4' - 7 1/2""","0' - 1""","7' - 8 1/4""",36 SF,2.96 CF,,,Glass,,,,,,BoundingBox,39.965,208.895,19.052,,,,,,,,37.652,208.854,15.208,42.277,208.937,22.896,39.965,208.895,19.052,,"Area=36 SF | Construction Type Id=GSP4R | Export Type to IFC=0 | Family and Type=Glazed | Height=7' - 8 1/4"" | Level=L 1 | Material=Glass | Offset=0' - 1 1/4"" | Thickness=0' - 1"" | Type=Glazed | Type Id=Glazed | Type IfcGUID=2kuA36Oo8Hr98b0026FtOP | Type Name=Glazed | Volume=2.96 CF | Width=4' - 7 1/2""",C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Mar\04_Island_ARCH_Concept2_V11_2026-03-06_10-51-12am_detached_Architecture_TakeOff.csv,,,,,,,,,,,,,,,,,,,,,,,,
1410213,Curtain Panels,System Panel,Glazed,L 1,,,,,"4' - 7 1/2""","0' - 1""","7' - 8 1/4""",36 SF,2.96 CF,,,Glass,,,,,,BoundingBox,35.132,208.895,19.052,,,,,,,,32.819,208.854,15.208,37.444,208.937,22.896,35.132,208.895,19.052,,"Area=36 SF | Construction Type Id=GSP4R | Export Type to IFC=0 | Family and Type=Glazed | Height=7' - 8 1/4"" | Level=L 1 | Material=Glass | Offset=0' - 1 1/4"" | Thickness=0' - 1"" | Type=Glazed | Type Id=Glazed | Type IfcGUID=2kuA36Oo8Hr98b0026FtOP | Type Name=Glazed | Volume=2.96 CF | Width=4' - 7 1/2""",C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Mar\04_Island_ARCH_Concept2_V11_2026-03-06_10-51-12am_detached_Architecture_TakeOff.csv,,,,,,,,,,,,,,,,,,,,,,,,
1410215,Curtain Panels,System Panel,Glazed,L 1,,,,,"4' - 7 1/2""","0' - 1""","7' - 8 1/4""",36 SF,2.96 CF,,,Glass,,,,,,BoundingBox,30.298,208.895,19.052,,,,,,,,27.986,208.854,15.208,32.611,208.937,22.896,30.298,208.895,19.052,,"Area=36 SF | Construction Type Id=GSP4R | Export Type to IFC=0 | Family and Type=Glazed | Height=7' - 8 1/4"" | Level=L 1 | Material=Glass | Offset=0' - 1 1/4"" | Thickness=0' - 1"" | Type=Glazed | Type Id=Glazed | Type IfcGUID=2kuA36Oo8Hr98b0026FtOP | Type Name=Glazed | Volume=2.96 CF | Width=4' - 7 1/2""",C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Mar\04_Island_ARCH_Concept2_V11_2026-03-06_10-51-12am_detached_Architecture_TakeOff.csv,,,,,,,,,,,,,,,,,,,,,,,,
1410217,Curtain Panels,System Panel,Glazed,L 1,,,,,"4' - 7 1/2""","0' - 1""","7' - 8 1/4""",36 SF,2.96 CF,,,Glass,,,,,,BoundingBox,25.465,208.895,19.052,,,,,,,,23.152,208.854,15.208,27.777,208.937,22.896,25.465,208.895,19.052,,"Area=36 SF | Construction Type Id=GSP4R | Export Type to IFC=0 | Family and Type=Glazed | Height=7' - 8 1/4"" | Level=L 1 | Material=Glass | Offset=0' - 1 1/4"" | Thickness=0' - 1"" | Type=Glazed | Type Id=Glazed | Type IfcGUID=2kuA36Oo8Hr98b0026FtOP | Type Name=Glazed | Volume=2.96 CF | Width=4' - 7 1/2""",C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Mar\04_Island_ARCH_Concept2_V11_2026-03-06_10-51-12am_detached_Architecture_TakeOff.csv,,,,,,,,,,,,,,,,,,,,,,,,
1410219,Curtain Panels,System Panel,Glazed,L 1,,,,,"4' - 7 1/2""","0' - 1""","7' - 8 1/4""",36 SF,2.96 CF,,,Glass,,,,,,BoundingBox,20.632,208.895,19.052,,,,,,,,18.319,208.854,15.208,22.944,208.937,22.896,20.632,208.895,19.052,,"Area=36 SF | Construction Type Id=GSP4R | Export Type to IFC=0 | Family and Type=Glazed | Height=7' - 8 1/4"" | Level=L 1 | Material=Glass | Offset=0' - 1 1/4"" | Thickness=0' - 1"" | Type=Glazed | Type Id=Glazed | Type IfcGUID=2kuA36Oo8Hr98b0026FtOP | Type Name=Glazed | Volume=2.96 CF | Width=4' - 7 1/2""",C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Mar\04_Island_ARCH_Concept2_V11_2026-03-06_10-51-12am_detached_Architecture_TakeOff.csv,,,,,,,,,,,,,,,,,,,,,,,,
1410221,Curtain Panels,System Panel,Glazed,L 1,,,,,"4' - 7 1/2""","0' - 1""","7' - 8 1/4""",36 SF,2.96 CF,,,Glass,,,,,,BoundingBox,15.798,208.895,19.052,,,,,,,,13.486,208.854,15.208,18.111,208.937,22.896,15.798,208.895,19.052,,"Area=36 SF | Construction Type Id=GSP4R | Export Type to IFC=0 | Family and Type=Glazed | Height=7' - 8 1/4"" | Level=L 1 | Material=Glass | Offset=0' - 1 1/4"" | Thickness=0' - 1"" | Type=Glazed | Type Id=Glazed | Type IfcGUID=2kuA36Oo8Hr98b0026FtOP | Type Name=Glazed | Volume=2.96 CF | Width=4' - 7 1/2""",C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Mar\04_Island_ARCH_Concept2_V11_2026-03-06_10-51-12am_detached_Architecture_TakeOff.csv,,,,,,,,,,,,,,,,,,,,,,,,
1410223,Curtain Panels,System Panel,Glazed,L 1,,,,,"4' - 7 1/2""","0' - 1""","7' - 8 1/4""",36 SF,2.96 CF,,,Glass,,,,,,BoundingBox,10.965,208.895,19.052,,,,,,,,8.652,208.854,15.208,13.277,208.937,22.896,10.965,208.895,19.052,,"Area=36 SF | Construction Type Id=GSP4R | Export Type to IFC=0 | Family and Type=Glazed | Height=7' - 8 1/4"" | Level=L 1 | Material=Glass | Offset=0' - 1 1/4"" | Thickness=0' - 1"" | Type=Glazed | Type Id=Glazed | Type IfcGUID=2kuA36Oo8Hr98b0026FtOP | Type Name=Glazed | Volume=2.96 CF | Width=4' - 7 1/2""",C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Mar\04_Island_ARCH_Concept2_V11_2026-03-06_10-51-12am_detached_Architecture_TakeOff.csv,,,,,,,,,,,,,,,,,,,,,,,,
1410225,Curtain Panels,System Panel,Glazed,L 1,,,,,"4' - 7 1/2""","0' - 1""","7' - 8 1/4""",36 SF,2.96 CF,,,Glass,,,,,,BoundingBox,6.132,208.895,19.052,,,,,,,,3.819,208.854,15.208,8.444,208.937,22.896,6.132,208.895,19.052,,"Area=36 SF | Construction Type Id=GSP4R | Export Type to IFC=0 | Family and Type=Glazed | Height=7' - 8 1/4"" | Level=L 1 | Material=Glass | Offset=0' - 1 1/4"" | Thickness=0' - 1"" | Type=Glazed | Type Id=Glazed | Type IfcGUID=2kuA36Oo8Hr98b0026FtOP | Type Name=Glazed | Volume=2.96 CF | Width=4' - 7 1/2""",C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Mar\04_Island_ARCH_Concept2_V11_2026-03-06_10-51-12am_detached_Architecture_TakeOff.csv,,,,,,,,,,,,,,,,,,,,,,,,
1410227,Curtain Panels,System Panel,Glazed,L 1,,,,,"4' - 6 1/4""","0' - 1""","7' - 8 1/4""",35 SF,2.90 CF,,,Glass,,,,,,BoundingBox,1.35,208.895,19.052,,,,,,,,-0.91,208.854,15.208,3.611,208.937,22.896,1.35,208.895,19.052,,"Area=35 SF | Construction Type Id=GSP4R | Export Type to IFC=0 | Family and Type=Glazed | Height=7' - 8 1/4"" | Level=L 1 | Material=Glass | Offset=0' - 1 1/4"" | Thickness=0' - 1"" | Type=Glazed | Type Id=Glazed | Type IfcGUID=2kuA36Oo8Hr98b0026FtOP | Type Name=Glazed | Volume=2.90 CF | Width=4' - 6 1/4""",C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Mar\04_Island_ARCH_Concept2_V11_2026-03-06_10-51-12am_detached_Architecture_TakeOff.csv,,,,,,,,,,,,,,,,,,,,,,,,
1410229,Curtain Panels,System Panel,Glazed,L 1,,,,,"4' - 6 1/4""","0' - 1""","3' - 8 1/4""",17 SF,1.39 CF,,,Glass,,,,,,BoundingBox,64.079,208.895,24.948,,,,,,,,61.819,208.854,23.104,66.34,208.937,26.792,64.079,208.895,24.948,,"Area=17 SF | Construction Type Id=GSP4R | Export Type to IFC=0 | Family and Type=Glazed | Height=3' - 8 1/4"" | Level=L 1 | Material=Glass | Offset=0' - 1 1/4"" | Thickness=0' - 1"" | Type=Glazed | Type Id=Glazed | Type IfcGUID=2kuA36Oo8Hr98b0026FtOP | Type Name=Glazed | Volume=1.39 CF | Width=4' - 6 1/4""",C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Mar\04_Island_ARCH_Concept2_V11_2026-03-06_10-51-12am_detached_Architecture_TakeOff.csv,,,,,,,,,,,,,,,,,,,,,,,,
1410230,Curtain Panels,System Panel,Glazed,L 1,,,,,"4' - 7 1/2""","0' - 1""","3' - 8 1/4""",17 SF,1.42 CF,,,Glass,,,,,,BoundingBox,59.298,208.895,24.948,,,,,,,,56.986,208.854,23.104,61.611,208.937,26.792,59.298,208.895,24.948,,"Area=17 SF | Construction Type Id=GSP4R | Export Type to IFC=0 | Family and Type=Glazed | Height=3' - 8 1/4"" | Level=L 1 | Material=Glass | Offset=0' - 1 1/4"" | Thickness=0' - 1"" | Type=Glazed | Type Id=Glazed | Type IfcGUID=2kuA36Oo8Hr98b0026FtOP | Type Name=Glazed | Volume=1.42 CF | Width=4' - 7 1/2""",C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Mar\04_Island_ARCH_Concept2_V11_2026-03-06_10-51-12am_detached_Architecture_TakeOff.csv,,,,,,,,,,,,,,,,,,,,,,,,
1410231,Curtain Panels,System Panel,Glazed,L 1,,,,,"4' - 7 1/2""","0' - 1""","3' - 8 1/4""",17 SF,1.42 CF,,,Glass,,,,,,BoundingBox,54.465,208.895,24.948,,,,,,,,52.152,208.854,23.104,56.777,208.937,26.792,54.465,208.895,24.948,,"Area=17 SF | Construction Type Id=GSP4R | Export Type to IFC=0 | Family and Type=Glazed | Height=3' - 8 1/4"" | Level=L 1 | Material=Glass | Offset=0' - 1 1/4"" | Thickness=0' - 1"" | Type=Glazed | Type Id=Glazed | Type IfcGUID=2kuA36Oo8Hr98b0026FtOP | Type Name=Glazed | Volume=1.42 CF | Width=4' - 7 1/2""",C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Mar\04_Island_ARCH_Concept2_V11_2026-03-06_10-51-12am_detached_Architecture_TakeOff.csv,,,,,,,,,,,,,,,,,,,,,,,,
1410232,Curtain Panels,System Panel,Glazed,L 1,,,,,"4' - 7 1/2""","0' - 1""","3' - 8 1/4""",17 SF,1.42 CF,,,Glass,,,,,,BoundingBox,49.632,208.895,24.948,,,,,,,,47.319,208.854,23.104,51.944,208.937,26.792,49.632,208.895,24.948,,"Area=17 SF | Construction Type Id=GSP4R | Export Type to IFC=0 | Family and Type=Glazed | Height=3' - 8 1/4"" | Level=L 1 | Material=Glass | Offset=0' - 1 1/4"" | Thickness=0' - 1"" | Type=Glazed | Type Id=Glazed | Type IfcGUID=2kuA36Oo8Hr98b0026FtOP | Type Name=Glazed | Volume=1.42 CF | Width=4' - 7 1/2""",C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Mar\04_Island_ARCH_Concept2_V11_2026-03-06_10-51-12am_detached_Architecture_TakeOff.csv,,,,,,,,,,,,,,,,,,,,,,,,
1410233,Curtain Panels,System Panel,Glazed,L 1,,,,,"4' - 7 1/2""","0' - 1""","3' - 8 1/4""",17 SF,1.42 CF,,,Glass,,,,,,BoundingBox,44.798,208.895,24.948,,,,,,,,42.486,208.854,23.104,47.111,208.937,26.792,44.798,208.895,24.948,,"Area=17 SF | Construction Type Id=GSP4R | Export Type to IFC=0 | Family and Type=Glazed | Height=3' - 8 1/4"" | Level=L 1 | Material=Glass | Offset=0' - 1 1/4"" | Thickness=0' - 1"" | Type=Glazed | Type Id=Glazed | Type IfcGUID=2kuA36Oo8Hr98b0026FtOP | Type Name=Glazed | Volume=1.42 CF | Width=4' - 7 1/2""",C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Mar\04_Island_ARCH_Concept2_V11_2026-03-06_10-51-12am_detached_Architecture_TakeOff.csv,,,,,,,,,,,,,,,,,,,,,,,,
1410234,Curtain Panels,System Panel,Glazed,L 1,,,,,"4' - 7 1/2""","0' - 1""","3' - 8 1/4""",17 SF,1.42 CF,,,Glass,,,,,,BoundingBox,39.965,208.895,24.948,,,,,,,,37.652,208.854,23.104,42.277,208.937,26.792,39.965,208.895,24.948,,"Area=17 SF | Construction Type Id=GSP4R | Export Type to IFC=0 | Family and Type=Glazed | Height=3' - 8 1/4"" | Level=L 1 | Material=Glass | Offset=0' - 1 1/4"" | Thickness=0' - 1"" | Type=Glazed | Type Id=Glazed | Type IfcGUID=2kuA36Oo8Hr98b0026FtOP | Type Name=Glazed | Volume=1.42 CF | Width=4' - 7 1/2""",C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Mar\04_Island_ARCH_Concept2_V11_2026-03-06_10-51-12am_detached_Architecture_TakeOff.csv,,,,,,,,,,,,,,,,,,,,,,,,
1410235,Curtain Panels,System Panel,Glazed,L 1,,,,,"4' - 7 1/2""","0' - 1""","3' - 8 1/4""",17 SF,1.42 CF,,,Glass,,,,,,BoundingBox,35.132,208.895,24.948,,,,,,,,32.819,208.854,23.104,37.444,208.937,26.792,35.132,208.895,24.948,,"Area=17 SF | Construction Type Id=GSP4R | Export Type to IFC=0 | Family and Type=Glazed | Height=3' - 8 1/4"" | Level=L 1 | Material=Glass | Offset=0' - 1 1/4"" | Thickness=0' - 1"" | Type=Glazed | Type Id=Glazed | Type IfcGUID=2kuA36Oo8Hr98b0026FtOP | Type Name=Glazed | Volume=1.42 CF | Width=4' - 7 1/2""",C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Mar\04_Island_ARCH_Concept2_V11_2026-03-06_10-51-12am_detached_Architecture_TakeOff.csv,,,,,,,,,,,,,,,,,,,,,,,,
1410236,Curtain Panels,System Panel,Glazed,L 1,,,,,"4' - 7 1/2""","0' - 1""","3' - 8 1/4""",17 SF,1.42 CF,,,Glass,,,,,,BoundingBox,30.298,208.895,24.948,,,,,,,,27.986,208.854,23.104,32.611,208.937,26.792,30.298,208.895,24.948,,"Area=17 SF | Construction Type Id=GSP4R | Export Type to IFC=0 | Family and Type=Glazed | Height=3' - 8 1/4"" | Level=L 1 | Material=Glass | Offset=0' - 1 1/4"" | Thickness=0' - 1"" | Type=Glazed | Type Id=Glazed | Type IfcGUID=2kuA36Oo8Hr98b0026FtOP | Type Name=Glazed | Volume=1.42 CF | Width=4' - 7 1/2""",C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Mar\04_Island_ARCH_Concept2_V11_2026-03-06_10-51-12am_detached_Architecture_TakeOff.csv,,,,,,,,,,,,,,,,,,,,,,,,
1410237,Curtain Panels,System Panel,Glazed,L 1,,,,,"4' - 7 1/2""","0' - 1""","3' - 8 1/4""",17 SF,1.42 CF,,,Glass,,,,,,BoundingBox,25.465,208.895,24.948,,,,,,,,23.152,208.854,23.104,27.777,208.937,26.792,25.465,208.895,24.948,,"Area=17 SF | Construction Type Id=GSP4R | Export Type to IFC=0 | Family and Type=Glazed | Height=3' - 8 1/4"" | Level=L 1 | Material=Glass | Offset=0' - 1 1/4"" | Thickness=0' - 1"" | Type=Glazed | Type Id=Glazed | Type IfcGUID=2kuA36Oo8Hr98b0026FtOP | Type Name=Glazed | Volume=1.42 CF | Width=4' - 7 1/2""",C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Mar\04_Island_ARCH_Concept2_V11_2026-03-06_10-51-12am_detached_Architecture_TakeOff.csv,,,,,,,,,,,,,,,,,,,,,,,,
